,0
11167,ZNF696
11168,ADARB2
11169,IFIT1
11170,CXorf38
11171,KCNQ5
11172,ADAMTSL5
11173,KCNIP4
11174,MORF4L1
11175,NLRP9
11176,WDR53
11177,DMWD
11178,PIGP
11179,IKZF1
11180,PCYT2
11181,NAT8L
11182,BCAP31
11183,GNB1L
11184,EVI2B
11185,THNSL1
11186,TRIM69
11187,ATP6V0C
11188,IFITM1
11189,LAMP1
11190,C16orf54
11191,KLHDC8B
11192,KLHL34
11193,SETD4
11194,PTCH1
11195,RTN4RL1
11196,ZNF267
11197,IRS2
11198,BICD2
11199,CCIN
11200,TMLHE
11201,LRCH3
11202,LEMD1
11203,NDUFA13
11204,ZNF566
11205,ZNF529
11206,ZNF284
11207,HTR3E
11208,DLEU7
11209,TAL2
11210,C15orf41
11211,CD300LF
11212,KRT5
11213,CYP2R1
11214,ANKRD46
11215,PIP5K1C
11216,CYP4F2
11217,ZBTB6
11218,POLR3C
11219,WWOX
11220,CYP4Z1
11221,CCDC84
11222,BCL9L
11223,ZNRF1
11224,EDARADD
11225,CYP4F12
11226,KLHL32
11227,MKL2
11228,BTLA
11229,ZNF17
11230,TOR3A
11231,PPP1CC
11232,ZNF555
11233,NAP1L3
11234,PRELID2
11235,BACE1
11236,RGS9BP
11237,THBS2
11238,RXRA
11239,ANKRD37
11240,C9orf47
11241,CYP4X1
11242,CD300E
11243,GLDN
11244,FCAR
11245,KPNA4
11246,ZNF501
11247,ZNF197
11248,SPATA12
11249,NAP1L2
11250,RPS23
11251,GNG2
11252,BTN3A2
11253,AKAP14
11254,PCLO
11255,KLK12
11256,RGS7BP
11257,INSIG1
11258,ZNF396
11259,CLCNKA
11260,ARHGAP30
11261,SEPT10
11262,FAM86B1
11263,SMYD4
11264,GPATCH8
11265,CEACAM19
11266,NF2
11267,UBE2H
11268,HPDL
11269,KATNA1
11270,PDE2A
11271,PRG2
11272,PRR5
11273,ZFP91
11274,C17orf58
11275,BCDIN3D
11276,CYP27C1
11277,LYRM7
11278,CCDC73
11279,BCR
11280,SPIN4
11281,SPIN2B
11282,FOXE3
11283,HYAL3
11284,CXCR3
11285,ZNF397
11286,TPCN1
11287,LILRB4
11288,TNFRSF4
11289,KRT16
11290,HEXIM1
11291,KRT14
11292,PDZD7
11293,POFUT2
11294,MAPT
11295,ERCC6L
11296,TMEM17
11297,TNFRSF18
11298,C1QL4
11299,RTN4RL2
11300,ZDHHC17
11301,ZNF395
11302,PPARA
11303,EFCAB6
11304,EMID1
11305,ESPN
11306,GPR141
11307,TMPRSS6
11308,CYP4A11
11309,RPS19BP1
11310,TEAD1
11311,PLCD1
11312,ENTPD5
11313,MITF
11314,HEATR4
11315,NAP1L1
11316,LILRA5
11317,SLIT1
11318,LYPD6
11319,AKR1C1
11320,BAGE2
11321,ZNF546
11322,TSPYL4
11323,MT1X
11324,GCNT1
11325,SESTD1
11326,FNBP1
11327,DYNC2H1
11328,MAGED4B
11329,BCAM
11330,RSBN1L
11331,EPOR
11332,CIDEC
11333,TAF9B
11334,PCDHB13
11335,MAGI2
11336,LUZP2
11337,LHFPL3
11338,KCNJ11
11339,COL4A1
11340,GJA4
11341,PTMA
11342,HSPA14
11343,SIRT7
11344,IFT140
11345,TLR5
11346,USP7
11347,NANOS3
11348,PLEKHN1
11349,MAGEH1
11350,ZNF286A
11351,ISG15
11352,TCL6
11353,ZKSCAN4
11354,RGPD1
11355,SAMD11
11356,VMAC
11357,HAPLN4
11358,ERC2
11359,SPRY4
11360,ERAS
11361,TRPV2
11362,SLC18A3
11363,THSD4
11364,DNAJB13
11365,GABRD
11366,TCEA1
11367,NHEJ1
11368,FANCA
11369,SEMA4D
11370,DNAH17
11371,MCRS1
11372,FANCM
11373,ZNF70
11374,CARD9
11375,PEAR1
11376,HIST1H1C
11377,PLSCR3
11378,EIF4EBP1
11379,P2RX2
11380,FAM122A
11381,DMBT1
11382,PMS2CL
11383,COL14A1
11384,DNER
11385,KLHL17
11386,OR7D2
11387,MORN2
11388,S100A3
11389,UBQLN2
11390,ZNF490
11391,CLCN1
11392,NRN1L
11393,ARL4C
11394,RAB42
11395,WNT7B
11396,MAPK12
11397,COL4A5
11398,AGRN
11399,NHS
11400,ZNF626
11401,SMTNL2
11402,ZC3H6
11403,PRKAR1B
11404,DCUN1D3
11405,COMMD6
11406,PLA2G2A
11407,ZNF383
11408,HES4
11409,IGFL1
11410,ZNF669
11411,CENPP
11412,PLSCR1
11413,C3orf62
11414,ZNF559
11415,SBK1
11416,SLC38A3
11417,GTF2F2
11418,ZP3
11419,C10orf99
11420,PDCD1
11421,GPR21
11422,SELL
11423,CHM
11424,SLC24A5
11425,IER5L
11426,H2AFX
11427,SERPINA5
11428,LCTL
11429,COL25A1
11430,FAM83G
11431,HBA2
11432,DUSP28
11433,C15orf52
11434,NBR1
11435,NDOR1
11436,CLN3
11437,SUMO2
11438,NANOS1
11439,ZNF177
11440,DPYD
11441,S100A16
11442,PTAR1
11443,RHCE
11444,PARVB
11445,SLC4A5
11446,UROS
11447,ZDHHC9
11448,VWC2
11449,RBM34
11450,NOXA1
11451,FZD9
11452,PRELP
11453,ZNF548
11454,MTF1
11455,ZDHHC11
11456,FAM26F
11457,CNR2
11458,ENTPD8
11459,RPL14
11460,ZNF563
11461,TMC3
11462,FBF1
11463,KLRG2
11464,ASTL
11465,LRRK2
11466,GJB3
11467,FAM120AOS
11468,NOC2L
11469,ZNF292
11470,HUS1B
11471,KCTD21
11472,SBSN
11473,ADAT2
11474,KIR2DL4
11475,ZNF567
11476,NDUFA4
11477,ALKBH2
11478,RELN
11479,FAM111B
11480,APOD
11481,H1F0
11482,LITAF
11483,VSTM1
11484,TMEM120A
11485,ARID2
11486,SF3B3
11487,PLAC9
11488,NKAPL
11489,CLDN4
11490,ZNF573
11491,ZNF527
11492,S100A13
11493,ZNF33A
11494,PCDH18
11495,ZNF600
11496,DPY19L2P1
11497,MAOA
11498,TSPYL1
11499,PNRC2
11500,GJB5
11501,FHIT
11502,ZKSCAN3
11503,LIN54
11504,FAM53B
11505,S100A14
11506,GSPT2
11507,C8orf76
11508,HMGB1
11509,MMP23B
11510,SH2D5
11511,NCR1
11512,BLOC1S2
11513,SYCP2
11514,IL1RAP
11515,PTPRT
11516,PAX5
11517,SPOCK3
11518,ZNF676
11519,TDRD7
11520,MYT1
11521,SERPINA3
11522,AKR1C3
11523,ZNF250
11524,WDSUB1
11525,ZNF79
11526,S100A4
11527,PLEKHG4
11528,KIF19
11529,ZNF681
11530,ACADSB
11531,STK40
11532,TMEM63A
11533,CTSE
11534,SEMA4A
11535,MPHOSPH8
11536,SIRPB2
11537,ZNF766
11538,RYR1
11539,SRGAP3
11540,TUBB
11541,LCOR
11542,SUPT5H
11543,XPNPEP3
11544,ZNF107
11545,PPIA
11546,ZNF471
11547,ZNF493
11548,GTF2IRD2
11549,SUPT3H
11550,NIF3L1
11551,ATP2A1
11552,IARS
11553,POM121
11554,ZBTB44
11555,GIMAP5
11556,STK31
11557,CGB7
11558,NLGN3
11559,CD55
11560,CPNE4
11561,NTNG2
11562,ELAVL3
11563,WDR5
11564,LONP1
11565,C9orf163
11566,TRRAP
11567,NUDT11
11568,FUT4
11569,ASB13
11570,SLC35F1
11571,ZNF34
11572,ZNF781
11573,ZNF140
11574,ZNF774
11575,PTPN1
11576,EVL
11577,THEM5
11578,NOXO1
11579,EPHB4
11580,ZNF765
11581,ZNF124
11582,XRCC6
11583,S100A5
11584,TSC22D2
11585,ZNF569
11586,YRDC
11587,ZNF777
11588,PIK3R4
11589,ZNF775
11590,TRAPPC2
11591,MYL6B
11592,ZNF799
11593,SIAH1
11594,C20orf96
11595,ESRRG
11596,IPO4
11597,NCOR2
11598,SULT1A1
11599,ARL9
11600,PRPF40A
11601,GDAP2
11602,TCEAL3
11603,ANAPC7
11604,TPK1
11605,SLC6A9
11606,AFAP1
11607,NACA
11608,MAN2A2
11609,MME
11610,CACNA1H
11611,SULF2
11612,HBG2
11613,LAMA2
11614,PLXNB2
11615,AJAP1
11616,XRCC2
11617,MYO6
11618,MKL1
11619,HDAC2
11620,ZNF782
11621,MMP1
11622,ADH1B
11623,TCF4
11624,WNK3
11625,HRH1
11626,ZNF136
11627,ZKSCAN5
11628,ZNF502
11629,TRAPPC4
11630,TTC30B
11631,SLC30A10
11632,TLR7
11633,ZFP62
11634,TOMM7
11635,HSH2D
11636,TRPV1
11637,ZNF33B
11638,ZNF512B
11639,AMZ2
11640,ZNF431
11641,NF1
11642,VKORC1L1
11643,ZNF418
11644,DAPK1
11645,COL27A1
11646,GM2A
11647,S100A2
11648,ZNF700
11649,CD47
11650,TLE1
11651,MAML3
11652,HIST1H2AG
11653,STRN3
11654,ZNF239
11655,CHRNG
11656,ZSCAN16
11657,C6orf106
11658,ADA
11659,ARID5A
11660,PPTC7
11661,RGPD4
11662,NHLRC2
11663,ZFP28
11664,SCN8A
11665,LAMB3
11666,HIST3H2BB
11667,KPNA5
11668,ARHGEF12
11669,PDLIM7
11670,FLNA
11671,TMEM26
11672,SRGAP1
11673,FAM3C
11674,SLC39A10
11675,CASP4
11676,AP2A1
11677,ZNF585A
11678,FUT11
11679,ANXA4
11680,LAGE3
11681,WDR5B
11682,WDR45
11683,METTL9
11684,ZNF138
11685,ZNF429
11686,SERTAD1
11687,ZNF100
11688,CXorf40B
11689,ZNF398
11690,ANXA6
11691,ZNF441
11692,GMFB
11693,ZNF420
11694,ZNF763
11695,ZMYM1
11696,HIST1H4C
11697,MAFG
11698,ARRDC1
11699,IGF2R
11700,GAL3ST4
11701,DYNC1H1
11702,SLC6A17
11703,PCBP2
11704,ZGPAT
11705,SLC25A29
11706,PGAP1
11707,SRC
11708,ZNF682
11709,ZNF772
11710,ZNF257
11711,ADAM32
11712,ACSL5
11713,LRRC8B
11714,ABCB8
11715,HIST1H3J
11716,SND1
11717,SULT1A2
11718,PSMD12
11719,PIWIL2
11720,SLC22A4
11721,ENTPD4
11722,C1D
11723,TBC1D9B
11724,HIST1H4J
11725,SERPINA1
11726,C6orf141
11727,GTF2E2
11728,IL27
11729,RAD54B
11730,ZNF165
11731,SYNGAP1
11732,BLM
11733,ZNF720
11734,DDI2
11735,SVIL
11736,TRIM33
11737,LRP10
11738,PELI1
11739,ZNF655
11740,MRPL21
11741,UAP1L1
11742,FBXL22
11743,ZNF786
11744,ZNF517
11745,ZNF675
11746,SLC22A5
11747,DACT3
11748,ADARB1
11749,C5AR1
11750,DIO3
11751,HIST1H3D
11752,DCHS2
11753,VEPH1
11754,IPP
11755,MAP3K5
11756,OGDHL
11757,CYP2F1
11758,GSTK1
11759,STMN3
11760,GYPE
11761,COL13A1
11762,SPN
11763,ZNF695
11764,PCDHB11
11765,ZNF628
11766,SLC2A10
11767,ZNF665
11768,SLC28A3
11769,MIB2
11770,GZMM
11771,ATG7
11772,SIPA1L1
11773,TTC30A
11774,SSPO
11775,RAB40C
11776,PIGN
11777,COL4A6
11778,ZNF624
11779,HOXA4
11780,TOPORS
11781,KCNMB2
11782,ENTPD6
11783,DMBX1
11784,ENPP1
11785,MFAP5
11786,ZNF615
11787,CDC42SE1
11788,MPEG1
11789,SERPINB2
11790,DPP4
11791,PDCD1LG2
11792,ZNF433
11793,DNAH10
11794,SPTAN1
11795,NMB
11796,PARVA
11797,KLHL14
11798,FAM114A1
11799,CR1L
11800,PHF2
11801,RPS26
11802,C14orf178
11803,PSAP
11804,S100A10
11805,LHFPL5
11806,RPL37A
11807,HOXC6
11808,CFD
11809,MAP1LC3C
11810,KLHDC1
11811,ZNF81
11812,TAF13
11813,ZNF780A
11814,ATAD3A
11815,FAM118B
11816,ZNF461
11817,SLC9A8
11818,OCLN
11819,HIST4H4
11820,ZNF44
11821,GPAA1
11822,ADAMTSL2
11823,SGTB
11824,ZNF790
11825,PRB3
11826,FAM49A
11827,MYO1C
11828,NKIRAS1
11829,MEIG1
11830,KIF13B
11831,NRAP
11832,ADH5
11833,HIST1H2BK
11834,TEAD4
11835,SPG7
11836,HES5
11837,ZNF677
11838,ZNF311
11839,ZNF347
11840,PLCG2
11841,FCHSD1
11842,ZNF71
11843,S100A6
11844,RPL12
11845,DNM3
11846,ZNF121
11847,MPZL1
11848,VPS13A
11849,MBP
11850,ELOVL2
11851,C1orf122
11852,KEL
11853,NOL8
11854,IRAK4
11855,DLGAP2
11856,MRPL42
11857,ENTPD7
11858,ZNF335
11859,RPS4X
11860,ZNF273
11861,ZNF84
11862,ZNF667
11863,AVPR1B
11864,SIRPA
11865,GRK6
11866,PRIM1
11867,MARCH5
11868,AKR1B10
11869,SULT1C4
11870,CD2AP
11871,NUP62CL
11872,SFI1
11873,ZNF649
11874,ADH4
11875,ZNF248
11876,MB
11877,HIBCH
11878,ZNF544
11879,ZNF770
11880,MIER1
11881,MAN1A2
11882,SVIP
11883,ZNF251
11884,TFDP1
11885,ZNF607
11886,ZNF334
11887,HSD17B11
11888,SULT1C2
11889,RPS6KL1
11890,CACNA1E
11891,QRICH1
11892,DDX42
11893,RPL23A
11894,SLC29A3
11895,STYX
11896,UBL5
11897,HELZ
11898,TMEM116
11899,UCKL1
11900,CARD11
11901,ZNF485
11902,PEG3
11903,SDAD1
11904,FAM109A
11905,HYLS1
11906,MYL4
11907,ZNF813
11908,HOXC4
11909,PIM3
11910,ASNA1
11911,ASPH
11912,SPRED2
11913,WWP2
11914,GFPT1
11915,UVRAG
11916,ZNF26
11917,ITSN2
11918,NTRK1
11919,MGEA5
11920,TXNRD1
11921,ZNF583
11922,ZNF568
11923,ZXDB
11924,ZNF480
11925,ZNF587
11926,TPM2
11927,SH3BGRL2
11928,ANKRD35
11929,YTHDF2
11930,NBR2
11931,CNGA1
11932,MAFK
11933,ZNF43
11934,PLN
11935,ZNF28
11936,ITGBL1
11937,ZNF627
11938,KCNRG
11939,WDHD1
11940,ZNF789
11941,CTNND1
11942,SLC34A3
11943,SH2D1B
11944,ARC
11945,NUDT16
11946,TLK1
11947,LRBA
11948,C3orf35
11949,ZNF536
11950,MMP17
11951,BAZ1A
11952,COPS8
11953,CCDC69
11954,MDM4
11955,RYR2
11956,ZNF534
11957,KLHL9
11958,FAM3D
11959,NCOA6
11960,STK39
11961,TAT
11962,C6orf89
11963,CALM1
11964,FAM19A2
11965,TUSC1
11966,PAPSS2
11967,SLC9A6
11968,ABCA4
11969,IPO9
11970,CEP290
11971,DLL1
11972,ANKRD13B
11973,UNC13B
11974,LDB1
11975,PPP1R14C
11976,CTR9
11977,SMOC1
11978,F5
11979,ZNF652
11980,SMURF1
11981,SLC5A3
11982,GPATCH3
11983,CDC42BPB
11984,PLXNB3
11985,OXCT2
11986,RPL10A
11987,EGFL6
11988,APCDD1L
11989,RCSD1
11990,GRIN3A
11991,CNOT7
11992,TMEM184B
11993,SCAMP5
11994,ZNF521
11995,ALPK2
11996,LRIG2
11997,PAX9
11998,GK
11999,FOXJ3
12000,ZNF358
12001,SFT2D1
12002,CD247
12003,GRM3
12004,INPP5F
12005,ARHGAP11A
12006,SUCNR1
12007,HMGN2
12008,UBE2J1
12009,OPA1
12010,DENND4B
12011,RYR3
12012,KTI12
12013,DUSP27
12014,ARHGEF15
12015,TOX
12016,CES1
12017,CD3E
12018,RUSC2
12019,RUNDC1
12020,GRK5
12021,SFMBT2
12022,ASB12
12023,PNMA5
12024,SMC5
12025,PRMT6
12026,CAPZA2
12027,TOP1
12028,PRC1
12029,BHLHB9
12030,MAP3K3
12031,L1CAM
12032,C1orf174
12033,RASGEF1A
12034,DZIP3
12035,DCLRE1A
12036,ATG9A
12037,NOS1AP
12038,APRT
12039,GPRASP1
12040,TBKBP1
12041,MAGEE1
12042,ZFP2
12043,L3MBTL3
12044,DMD
12045,MFAP3L
12046,SMG5
12047,TGM2
12048,ARMCX6
12049,PJA2
12050,RORB
12051,SGMS1
12052,ZNF525
12053,EFCAB2
12054,CHML
12055,TATDN3
12056,CR1
12057,RAET1G
12058,C1orf53
12059,SAMD5
12060,FCGR3A
12061,SPRN
12062,FANK1
12063,DDO
12064,HIST2H3C
12065,HIST2H2AA3
12066,HSD3B2
12067,GDI1
12068,PCMTD2
12069,SOX18
12070,LIME1
12071,HSP90B3P
12072,SAMD13
12073,LDLRAD1
12074,ZYG11A
12075,LCN8
12076,TCEAL5
12077,SYS1
12078,TCEAL6
12079,INPP5B
12080,RPA4
12081,NEU4
12082,MAFB
12083,TRAF3IP1
12084,CHIC1
12085,RUFY2
12086,PHACTR4
12087,ZDHHC18
12088,GPRIN2
12089,SYT15
12090,ZDBF2
12091,DAXX
12092,BMPR2
12093,TCEA3
12094,PFDN6
12095,RING1
12096,HSD17B8
12097,RXRB
12098,COL11A2
12099,BRD2
12100,COL5A2
12101,PSMB8
12102,TAP2
12103,SPIN3
12104,COL15A1
12105,NOTCH4
12106,AGER
12107,RNF5
12108,DFNB59
12109,PRRT1
12110,FKBPL
12111,MRPL38
12112,SP5
12113,STK19
12114,SKIV2L
12115,ZBTB12
12116,SDHD
12117,EHMT2
12118,LAYN
12119,SLC44A4
12120,NEU1
12121,C6orf48
12122,HSPA1A
12123,HSPA1L
12124,LSM2
12125,VARS
12126,CASP12
12127,MBD5
12128,MSH5
12129,LY6G6C
12130,LY6G5C
12131,CSNK2B
12132,C6orf47
12133,APOM
12134,AIF1
12135,NCR3
12136,LST1
12137,NFKBIL1
12138,MICB
12139,ZNF551
12140,POU5F1
12141,CCHCR1
12142,PSORS1C2
12143,CDSN
12144,PSORS1C1
12145,C6orf15
12146,DHX16
12147,C6orf136
12148,MRPS18B
12149,PPP1R10
12150,ABCF1
12151,PRR3
12152,LILRB3
12153,DDR1
12154,GNL1
12155,TRIM39
12156,ZNF468
12157,TRIM15
12158,TRIM10
12159,TRIM31
12160,PPP1R11
12161,TBC1D8
12162,AKT1S1
12163,GABBR1
12164,TRIM27
12165,RANBP17
12166,MRPL53
12167,ATXN2
12168,DCTN1
12169,TCTN1
12170,ZBTB48
12171,IGFL2
12172,NAT8B
12173,GPR20
12174,ZNF155
12175,CD177
12176,ZNF425
12177,PCDHA9
12178,PCDHA5
12179,PCDHA1
12180,TRIM13
12181,PRSS1
12182,SPIRE2
12183,PKHD1L1
12184,SLC35B4
12185,LGALS7
12186,PSENEN
12187,ZBTB10
12188,LGR4
12189,PSMB10
12190,VIT
12191,E2F4
12192,PDE7A
12193,SNX2
12194,NT5M
12195,IPO7
12196,PRR13
12197,MT1H
12198,MT1M
12199,CFI
12200,SAMD9
12201,KRT6A
12202,RGL3
12203,NAP1L4
12204,CPT1B
12205,HMGN1
12206,LCMT1
12207,ACOT6
12208,DPF3
12209,ITSN1
12210,DENND1C
12211,CRYZL1
12212,ARRDC5
12213,KLRC2
12214,KLRC3
12215,OR7E91P
12216,CEMP1
12217,C21orf62
12218,RNPS1
12219,DNAJC19
12220,DOK6
12221,SERPINB5
12222,ATP10A
12223,HCP5
12224,HCG27
12225,COL6A6
12226,RAB12
12227,VGLL3
12228,ANKRD28
12229,COLQ
12230,METTL6
12231,XKR4
12232,GPX3
12233,DIO2
12234,DIO1
12235,STK38L
12236,SACM1L
12237,TSN
12238,TSSK1B
12239,TAS2R14
12240,CTAGE1
12241,RNF208
12242,ZNF580
12243,ZNF611
12244,SYT3
12245,NUP62
12246,DENND1B
12247,SFT2D2
12248,FGFR1OP
12249,LPAL2
12250,FAM106A
12251,ZNF254
12252,CRYGS
12253,CRIP1
12254,KLHL23
12255,LINGO4
12256,TRIM59
12257,MLLT11
12258,GIMAP1
12259,SUPT4H1
12260,NRAS
12261,LTC4S
12262,ANKRD39
12263,QTRT1
12264,CHUK
12265,MXD3
12266,GSTM2
12267,COG8
12268,ARHGAP19
12269,LCAT
12270,PTPRCAP
12271,PVRIG
12272,SYNJ2BP
12273,ARL2
12274,GBP7
12275,SRA1
12276,TMEM110
12277,CPLX3
12278,VDAC1
12279,ZBTB9
12280,HEXA
12281,NDUFS3
12282,LEPROT
12283,LBH
12284,ADAT3
12285,PPP1CB
12286,GPSM3
12287,LAT
12288,NCKIPSD
12289,TREX1
12290,CLIC1
12291,DDAH2
12292,RPS29
12293,ATP6V1G2
12294,ZNF134
12295,GTF2H4
12296,DDX47
12297,KLRK1
12298,EMP2
12299,KCTD11
12300,C8orf44
12301,UBD
12302,LTB4R
12303,LTB4R2
12304,DNASE1
12305,CSNK1E
12306,IRF9
12307,GALT
12308,CLDN9
12309,ITGA1
12310,TAX1BP3
12311,AP1G2
12312,TM6SF2
12313,MEF2B
12314,TTLL3
12315,REPIN1
12316,MRPL23
12317,FBXO16
12318,TSPAN4
12319,CPNE1
12320,ARL16
12321,LYRM4
12322,MYCBP
12323,ALG3
12324,C17orf67
12325,FIS1
12326,ANG
12327,AS3MT
12328,PPME1
12329,STARD10
12330,MEG3
12331,CPEB1
12332,IFRD2
12333,MTCP1
12334,ZSWIM7
12335,PHB2
12336,CBWD6
12337,PEX26
12338,FASTKD5
12339,HOMEZ
12340,DDX3X
12341,VPS16
12342,MYL5
12343,NPEPL1
12344,RSC1A1
12345,TNFRSF25
12346,ATAD3C
12347,IFI30
12348,CCDC7
12349,FNIP1
12350,CKLF
12351,ZNF579
12352,FAM19A5
12353,NBPF1
12354,VAMP2
12355,EBF2
12356,PPP3R1
12357,FANCG
12358,AP4M1
12359,C2orf16
12360,CEBPD
12361,NPTXR
12362,PPP2R2A
12363,TIGD1
12364,FXYD7
12365,SLC12A8
12366,KIR2DS4
12367,APOL6
12368,FADS3
12369,C3orf36
12370,CCNL2
12371,UBA52
12372,MYBPHL
12373,PPT2
12374,ZNF630
12375,RAB6C
12376,EXOSC6
12377,VPS52
12378,CKMT1A
12379,HBD
12380,INE1
12381,PLEKHM1
12382,ZNF469
12383,SLC26A6
12384,ERCC6
12385,NOL7
12386,CTAGE4
12387,HAR1A
12388,TMEM185B
12389,KIF4B
12390,SMCR5
12391,LTA
12392,C14orf132
12393,WDR46
12394,PARG
12395,SCAMP4
12396,LTB
12397,POLR2J2
12398,NACAP1
12399,C19orf24
12400,DHFR
12401,RPL41
12402,ORM1
12403,ZNF492
12404,EEF1DP3
12405,ZNF688
12406,EMX2OS
12407,GK3P
12408,ACBD6
12409,DSCR9
12410,HSBP1
12411,RPS18
12412,CYP21A2
12413,TAPBP
12414,PPP1R2P3
12415,TNF
12416,HIST1H2BN
12417,RPS28
12418,NUDT9P1
12419,TRIM26
12420,PPP1R2P1
12421,FAM133B
12422,JRK
12423,MORF4
12424,APOC2
12425,DPY19L2P4
12426,NFAM1
12427,RNF148
12428,MFRP
12429,KIAA0040
12430,B3GALT4
12431,PNMA6A
12432,ZBTB22
12433,CLEC2L
12434,ZBED5
12435,CDKN2AIPNL
12436,RGL2
12437,KIFC1
12438,LRRC37A2
12439,OR2W3
12440,GABARAPL3
12441,TXNDC5
12442,RNF103
12443,RBM14
12444,ALKBH6
12445,ASB14
12446,GATS
12447,NME1
12448,TNFSF12
12449,CDRT4
12450,APOBEC3G
12451,TLR9
12452,WBP1
12453,MRPS17
12454,ADSL
12455,LILRA4
12456,LILRA2
12457,AMY2B
12458,LY6G5B
12459,PSMB9
12460,PCDHGC3
12461,COX19
12462,ACAD11
12463,PPIL3
12464,KIR3DL2
12465,TNFRSF13B
12466,L1TD1
12467,AQP1
12468,C1QTNF9
12469,ISY1
12470,PNMA2
12471,PCDHGC5
12472,TMEM189
12473,RDH14
12474,PLCXD2
12475,MIF
12476,NSUN6
12477,TDGF1
12478,RPL36A
12479,PDXP
12480,RPP21
12481,CD302
12482,ATP5J2
12483,ARPC4
12484,INMT
12485,ARPC1A
12486,TMEFF1
12487,ATP5O
12488,C8orf58
12489,PISD
12490,PWP2
12491,PI4KA
12492,AMACR
12493,ARHGDIG
12494,TCP10L
12495,ARFGAP3
12496,BGLAP
12497,PEG10
12498,EIF6
12499,PCDHGC4
12500,GTF2A1L
12501,MRPL20
12502,DECR2
12503,GNG10
12504,ZNF709
12505,STRC
12506,ABCC13
12507,MRPL33
12508,MICAL3
12509,PCDHAC2
12510,STON1
12511,PRAF2
12512,KCTD7
12513,EFNA4
12514,PALM2
12515,INGX
12516,NAT6
12517,AMY2A
12518,UPK3B
12519,IL10RB
12520,CFB
12521,WDR92
12522,LEFTY1
12523,TTC4
12524,KIR2DL3
12525,APOBEC3D
12526,MRPS6
12527,ZNF512
12528,ACY1
12529,NFS1
12530,DDOST
12531,GSTA2
12532,TMEM141
12533,DBNDD2
12534,ETV5
12535,RBM12
12536,SCARF2
12537,APOBEC3C
12538,HBB
12539,CRYBB2
12540,CEBPA
12541,H2AFJ
12542,ZCCHC3
12543,TWF2
12544,MARS2
12545,USP51
12546,BCKDHA
12547,INSL3
12548,ADH1C
12549,PCDHAC1
12550,ABHD14A
12551,ANP32C
12552,ACTN3
12553,NAIP
12554,ZNF564
12555,HS3ST5
12556,PDCD6
12557,GBA3
12558,TMEM158
12559,PTTG2
12560,CDK3
12561,GPR162
12562,ATP6V1E2
12563,GLI4
12564,ZNF674
12565,ZNF345
12566,SHANK3
12567,ZNF550
12568,RPL32P3
12569,FOXD1
12570,MALAT1
12571,HOXA10
12572,C1orf210
12573,TUG1
12574,PCDHGA5
12575,NACA2
12576,PCDHGA7
12577,SLC10A5
12578,EIF5AL1
12579,ALG11
12580,PRKDC
12581,PCDHGA8
12582,PCDHGB2
12583,CLDN23
12584,LYN
12585,PINX1
12586,PCDHGB7
12587,PCDHGB1
12588,PCDHGA3
12589,CHMP4A
12590,SIGLEC12
12591,OMP
12592,MAGEL2
12593,FPGT
12594,MEX3A
12595,EEF1G
12596,SLC22A18AS
12597,DPP3
12598,PIGY
12599,CHMP1B
12600,EID3
12601,EID1
12602,NOX5
12603,PCDHA3
12604,CYP2A6
12605,CTSO
12606,ZNF432
12607,ZNF10
12608,ZNF486
12609,HMBS
12610,ZNF225
12611,POLG2
12612,OR13A1
12613,ZNF350
12614,ZNF253
12615,LIMS3
12616,HP
12617,KIAA1147
12618,LSM14A
12619,RACGAP1P
12620,MGAM
12621,FNTB
12622,ZNF625
12623,GALNT4
12624,CLEC5A
12625,CHURC1
12626,RTEL1
12627,ZNF578
12628,SPESP1
12629,RNASE4
12630,MC1R
12631,TUBB3
12632,ITGB3
12633,THTPA
12634,MRPL46
12635,RBM15B
12636,HOXB7
12637,HSPB9
12638,CCPG1
12639,BOP1
12640,TUBB8
12641,GAN
12642,HPR
12643,MIA
12644,PCDHGA9
12645,OCLM
12646,PCDHGB3
12647,CORO7
12648,MMP12
12649,SPON1
12650,MRPL12
12651,FAM58A
12652,ALOX12P2
12653,ZNF234
12654,IKBKE
12655,C1orf186
12656,NOTCH2NL
12657,OTUD7B
12658,GJA5
12659,RBM8A
12660,ZNF488
12661,SEC22B
12662,TXNIP
12663,BAHCC1
12664,RASSF5
12665,KLF14
12666,NCOA4
12667,MRPS21
12668,GDF10
12669,MYO15B
12670,FXYD1
12671,AARSD1
12672,ZNF224
12673,LIN37
12674,NDUFA7
12675,SLC6A14
12676,FBXO17
12677,MAGIX
12678,IKBKG
12679,SPIB
12680,TMEM185A
12681,EGLN2
12682,TAF15
12683,GAS2L2
12684,C17orf50
12685,RASL10B
12686,SRXN1
12687,CTAGE6
12688,MMP28
12689,CCL5
12690,LIX1L
12691,GTF2H5
12692,NUDT3
12693,MUSTN1
12694,ZNF595
12695,PCDHB16
12696,DCP1A
12697,C2orf15
12698,HIST1H4K
12699,ZNHIT3
12700,HIST1H2BM
12701,CYFIP1
12702,HIST1H2BG
12703,TAF9
12704,HIST1H3G
12705,SOCS7
12706,HIST1H3B
12707,ADRA2B
12708,HIST1H2BE
12709,TPTE
12710,HIST1H2BO
12711,CCL23
12712,HIST1H3E
12713,HIST1H2AH
12714,MLLT6
12715,NUDT18
12716,ZNF2
12717,LENG9
